X Y Z sizeX sizeY sizeZ
0 18 14 8 2 1
16 10 14 8 2 1
16 12 14 8 2 1
16 14 14 8 2 1
16 16 14 8 2 1
16 18 14 8 2 1
16 20 14 8 2 1
16 22 14 8 2 1
16 24 14 8 2 1
16 26 14 8 2 1
24 8 14 8 2 1
24 10 14 8 2 1
24 12 14 8 2 1
24 14 14 8 2 1
24 16 14 8 2 1
24 18 14 8 2 1
24 20 14 8 2 1
24 22 14 8 2 1
24 24 14 8 2 1
24 26 14 8 2 1
32 18 14 8 2 1
14 8 14 8 2 1
17 28 14 8 2 1
12 16 14 2 8 1
14 16 14 2 8 1
32 9 14 2 8 1
4 14 14 4 2 1
12 12 14 4 2 1
12 14 14 4 2 1
32 20 14 4 2 1
32 22 14 4 2 1
40 18 14 4 2 1
1 20 14 4 2 1
17 6 14 4 2 1
25 5 14 4 2 1
25 28 14 4 2 1
14 24 14 2 4 1
34 12 14 2 4 1
2 14 14 2 2 1
14 10 14 2 2 1
32 24 14 2 2 1
34 16 14 2 2 1
5 20 14 2 2 1
10 17 14 2 2 1
29 6 14 2 2 1
20 30 14 4 1 1
24 7 14 4 1 1
24 30 14 4 1 1
2 13 14 4 1 1
8 16 14 1 4 1
11 13 14 1 4 1
11 19 14 1 4 1
36 14 14 1 4 1
19 5 14 3 1 1
29 28 14 3 1 1
13 9 14 1 3 1
22 7 14 1 3 1
0 15 14 2 1 1
12 24 14 2 1 1
32 17 14 2 1 1
32 26 14 2 1 1
34 11 14 2 1 1
15 7 14 2 1 1
21 6 14 1 2 1
34 24 14 1 2 1
36 20 14 1 2 1
44 18 14 1 2 1
0 20 14 1 1 1
1 14 14 1 1 1
7 20 14 1 1 1
12 11 14 1 1 1
13 25 14 1 1 1
16 28 14 1 1 1
23 9 14 1 1 1
28 7 14 1 1 1
29 29 14 1 1 1
31 7 14 1 1 1
32 8 14 1 1 1
32 27 14 1 1 1
34 10 14 1 1 1
12 16 15 2 8 1
14 8 15 2 8 1
14 16 15 2 8 1
16 8 15 2 8 1
16 16 15 2 8 1
18 8 15 2 8 1
18 16 15 2 8 1
20 8 15 2 8 1
20 16 15 2 8 1
22 16 15 2 8 1
24 16 15 2 8 1
26 8 15 2 8 1
26 16 15 2 8 1
28 8 15 2 8 1
28 16 15 2 8 1
30 8 15 2 8 1
30 16 15 2 8 1
32 8 15 2 8 1
32 16 15 2 8 1
34 16 15 2 8 1
1 14 15 2 8 1
3 13 15 2 8 1
5 13 15 2 8 1
16 24 15 8 2 1
16 26 15 8 2 1
24 24 15 8 2 1
24 26 15 8 2 1
17 28 15 8 2 1
36 16 15 8 2 1
36 18 15 8 2 1
36 20 15 8 2 1
12 12 15 2 4 1
14 24 15 2 4 1
22 12 15 2 4 1
24 12 15 2 4 1
34 12 15 2 4 1
44 16 15 2 4 1
7 16 15 2 4 1
16 6 15 4 2 1
22 9 15 4 2 1
25 5 15 4 2 1
25 28 15 4 2 1
10 16 15 2 2 1
12 10 15 2 2 1
20 6 15 2 2 1
32 24 15 2 2 1
44 20 15 2 2 1
29 6 15 2 2 1
0 16 15 1 4 1
11 12 15 1 4 1
11 18 15 1 4 1
46 17 15 1 4 1
20 30 15 4 1 1
24 30 15 4 1 1
3 21 15 4 1 1
22 11 15 4 1 1
25 7 15 4 1 1
19 5 15 3 1 1
29 28 15 3 1 1
7 14 15 1 2 1
13 24 15 1 2 1
32 26 15 1 2 1
34 10 15 1 2 1
34 24 15 1 2 1
36 14 15 1 2 1
0 15 15 1 1 1
0 20 15 1 1 1
2 13 15 1 1 1
7 20 15 1 1 1
10 18 15 1 1 1
11 22 15 1 1 1
12 24 15 1 1 1
13 9 15 1 1 1
15 7 15 1 1 1
16 28 15 1 1 1
25 8 15 1 1 1
29 29 15 1 1 1
31 7 15 1 1 1
33 26 15 1 1 1
35 11 15 1 1 1
0 16 16 8 2 1
0 18 16 8 2 1
8 16 16 8 2 1
8 18 16 8 2 1
16 10 16 8 2 1
16 12 16 8 2 1
16 14 16 8 2 1
16 16 16 8 2 1
16 18 16 8 2 1
16 20 16 8 2 1
