X Y Z sizeX sizeY sizeZ
16 28 8 8 2 1
16 30 8 8 2 1
16 32 8 8 2 1
16 34 8 8 2 1
16 36 8 8 2 1
16 38 8 8 2 1
16 40 8 8 2 1
16 42 8 8 2 1
10 46 8 8 2 1
4 24 8 4 2 1
4 26 8 4 2 1
4 28 8 4 2 1
4 30 8 4 2 1
4 32 8 4 2 1
4 34 8 4 2 1
4 36 8 4 2 1
4 38 8 4 2 1
4 40 8 4 2 1
4 42 8 4 2 1
12 20 8 4 2 1
16 22 8 4 2 1
16 44 8 4 2 1
5 17 8 4 2 1
5 19 8 4 2 1
17 16 8 4 2 1
17 18 8 4 2 1
17 20 8 4 2 1
2 26 8 2 2 1
2 28 8 2 2 1
2 30 8 2 2 1
2 32 8 2 2 1
2 34 8 2 2 1
2 36 8 2 2 1
2 38 8 2 2 1
6 22 8 2 2 1
6 44 8 2 2 1
14 48 8 2 2 1
20 22 8 2 2 1
20 44 8 2 2 1
24 28 8 2 2 1
24 30 8 2 2 1
24 32 8 2 2 1
24 34 8 2 2 1
24 36 8 2 2 1
21 18 8 2 2 1
8 21 8 4 1 1
6 16 8 4 1 1
18 46 8 3 1 1
5 21 8 3 1 1
7 46 8 3 1 1
2 40 8 2 1 1
4 44 8 2 1 1
12 48 8 2 1 1
24 38 8 2 1 1
21 20 8 2 1 1
1 29 8 1 1 1
1 30 8 1 1 1
1 31 8 1 1 1
1 32 8 1 1 1
1 33 8 1 1 1
1 34 8 1 1 1
1 35 8 1 1 1
1 36 8 1 1 1
1 37 8 1 1 1
3 25 8 1 1 1
3 41 8 1 1 1
3 42 8 1 1 1
4 19 8 1 1 1
5 23 8 1 1 1
5 45 8 1 1 1
9 17 8 1 1 1
9 18 8 1 1 1
9 19 8 1 1 1
9 20 8 1 1 1
11 20 8 1 1 1
16 21 8 1 1 1
16 48 8 1 1 1
21 16 8 1 1 1
21 17 8 1 1 1
21 21 8 1 1 1
22 44 8 1 1 1
24 26 8 1 1 1
24 27 8 1 1 1
24 39 8 1 1 1
24 40 8 1 1 1
24 41 8 1 1 1
26 33 8 1 1 1
26 34 8 1 1 1
2 32 9 2 8 1
4 24 9 2 8 1
4 32 9 2 8 1
6 16 9 2 8 1
6 24 9 2 8 1
6 32 9 2 8 1
8 16 9 2 8 1
8 24 9 2 8 1
8 32 9 2 8 1
10 24 9 2 8 1
10 32 9 2 8 1
10 40 9 2 8 1
12 24 9 2 8 1
12 32 9 2 8 1
12 40 9 2 8 1
14 24 9 2 8 1
14 32 9 2 8 1
14 40 9 2 8 1
16 24 9 2 8 1
16 32 9 2 8 1
16 40 9 2 8 1
